GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH,EVENT_AREA
8.380776400000000237e+00,1.142377600000000104e+00,4.381403399999999948e+00,3.000000000000000000e+00,3.971562500000000440e-01,9.115150303030300494e-02,4.229683721212121128e+01,2.095929335346296066e-02,-3.423992771891538195e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.417809150520366823e-02
2.550493499999999969e+00,2.137611399999999939e+00,3.062327499999999980e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.659325599999999845e+00,4.827108400000000188e+00,8.618908499999999862e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.992453600000000158e+00,1.591636999999999968e+00,4.124819500000000139e-02,1.000000000000000000e+00,1.232500000000000123e-01,4.406666666666670534e-02,6.689799784190476828e+01,7.820203800472196043e-02,-4.137230132505561458e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.388525387461841801e-02
6.725498199999999649e+00,1.898366199999999893e+00,3.834920599999999791e+00,1.000000000000000000e+00,3.727878787878787792e-01,4.535290882352944336e-02,6.450976806588235490e+01,5.919384232443941629e-02,-4.659039265916994216e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.642007107379026193e-02
3.969071899999999875e+00,2.262507700000000010e+00,1.137746700000000111e+00,3.000000000000000000e+00,2.252142857142857557e-01,7.580702456140346601e-02,7.492068178947369006e+01,8.565968970329360110e-02,-2.326025556152843884e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.936958056584889676e-02
1.355812400000000029e+00,1.940498499999999904e+00,2.128348799999999930e+00,3.000000000000000000e+00,1.039250000000000007e+00,2.663076999999999805e-01,8.567301700000000153e+01,6.618729923343762145e-02,-1.943165411226322609e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.701009487591133296e-01
1.508064700000000036e+00,3.240533399999999897e+00,3.430154100000000206e+00,3.000000000000000000e+00,1.080999999999999739e+00,1.515000166666668202e-01,8.924822408333334067e+01,1.005396672558806492e-01,-3.542113020702866710e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.008938812952593911e-01
3.455329400000000106e+00,4.236303599999999836e-01,3.791995500000000074e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.207398899999999831e+00,2.131095699999999982e-01,3.570354899999999887e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.997314499999999882e+00,7.951846700000000379e-01,3.425703500000000012e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.925302999999999987e+00,3.462395400000000123e+00,3.791471500000000106e+00,3.000000000000000000e+00,7.716250000000000053e-01,8.041171764705887237e-02,8.529912176470587326e+01,1.076703228417215247e-01,-3.646067915478989896e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.997823845996367254e-02
4.080082400000000220e+00,9.140294000000000196e-02,2.672498699999999783e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.249768300000000387e+00,1.782795000000000074e-01,3.638472800000000174e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.962177800000000083e+00,8.450835899999999956e-01,2.158504999999999896e+00,1.000000000000000000e+00,2.629999999999999560e-01,1.146530000000001021e-01,2.955122071428571218e+01,1.586203750333772464e-02,-2.400162711945750399e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.683913977385899652e-02
6.335977599999999654e+00,8.722515399999999919e-02,3.966460899999999956e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
