GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH
3.599053399999999847e+00,2.543161599999999911e+00,4.231628899999999582e+00,1.000000000000000000e+00,5.649523857142856320e-01,5.613044347826100927e-02,9.996232069633811390e-01,8.220468750655134105e-02,-3.536312357168638898e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.330454099999999862e+00,3.821883699999999884e+00,2.861365600000000065e+00,2.000000000000000000e+00,5.830500049999999268e-01,1.933634999999998272e-01,9.996036110431042454e-01,1.185390549348381006e-01,-3.871300420243916490e-02,2.000000000000000000e+00,7.208669685417723461e-03
5.486709099999999673e+00,3.750293999999999794e+00,9.718068800000000396e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.673981200000000058e+00,4.051555200000000134e+00,1.251618999999999926e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.339683099999999794e+00,1.830162999999999929e-01,2.215794100000000100e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.412862999999999980e+00,4.545560799999999624e+00,4.781381599999999565e+00,3.000000000000000000e+00,1.325749999999999984e+00,1.123999800000001770e-01,9.997744339092180521e-01,1.289446491764239533e-01,-5.260725332677790300e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.019218400000000191e+00,1.766877699999999995e+00,3.070540400000000059e+00,3.000000000000000000e+00,4.210714285714285965e-01,6.896665666666694505e-02,9.996994234007013924e-01,6.169323246044579323e-02,-2.424426485023353089e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.118626600000000693e+00,1.182888900000000021e+00,2.641857900000000203e+00,3.000000000000000000e+00,2.687391304347825915e-01,7.064586041666666427e-02,9.981894342246618868e-01,2.968726919485419058e-02,-4.002323626070877771e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.785323399999999783e+00,1.186591699999999916e+00,3.416022699999999857e-01,2.000000000000000000e+00,1.731527791666666316e-01,-2.943243243243244198e-02,3.779604340246428551e-02,7.402050237580009564e-04,-9.106319335927665331e-04,2.000000000000000000e+00,0.000000000000000000e+00
4.664497899999999753e+00,7.350224300000000044e-01,1.433099200000000017e+00,1.000000000000000000e+00,2.292909109090908726e-01,5.152630175438590449e-02,9.981924042437476663e-01,2.431381440854459355e-02,-2.649672097485577041e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.563807499999999351e+00,1.919127800000000050e+00,4.140724699999999814e+00,1.000000000000000000e+00,3.820000000000000062e-01,4.152925588235290705e-02,9.998153973811670925e-01,5.539996791054252467e-02,-5.330186575636820107e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.514539000000000080e+00,3.345891700000000135e+00,4.769187900000000369e+00,1.000000000000000000e+00,7.429375000000000284e-01,5.627791111111118266e-02,9.997147623535309613e-01,1.029702280467160586e-01,-4.301099187157692710e-02,1.000000000000000000e+00,0.000000000000000000e+00
3.326183799999999913e+00,3.912199499999999830e+00,1.835349200000000014e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.562448500000000351e+00,7.399135199999999912e-01,3.470072699999999788e-01,1.000000000000000000e+00,1.578148160493827168e-01,-8.142169156626505311e-02,9.975657977244886121e-01,3.205012389967065722e-02,-3.218941170326856255e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.718361899999999665e+00,3.662957399999999808e+00,2.556990100000000155e+00,1.000000000000000000e+00,2.691739152173912575e-01,3.218751041666651630e-02,9.989623516208118170e-01,1.164717757594005282e-01,-6.084381462432270765e-02,1.000000000000000000e+00,0.000000000000000000e+00
6.396368500000000346e+00,2.057109800000000099e+00,8.507566500000000032e-01,1.000000000000000000e+00,1.563827160493827251e-01,4.478312891566266218e-02,9.982844659993554970e-01,8.415002536184809645e-02,-3.648143969587759605e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.434518799999999317e+00,5.299704100000000029e-01,1.479994500000000102e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.895224599999999704e+00,2.621935800000000150e+00,7.593086999999999476e-01,1.000000000000000000e+00,1.418202235955056123e-01,3.640659340659343352e-02,9.980825526492534960e-01,1.043106595132431563e-01,-3.587427685506663910e-02,1.000000000000000000e+00,0.000000000000000000e+00
7.399284399999999984e+00,2.304488899999999951e+00,4.152075800000000427e+00,1.000000000000000000e+00,4.152666666666666728e-01,3.099999687500000489e-02,9.984484918606547632e-01,7.130482352002906477e-02,-5.207769245882769987e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.114834799999999682e+00,1.688315699999999975e+00,2.807164699999999957e+00,1.000000000000000000e+00,3.097750025000000074e-01,5.233334285714276446e-02,9.994882085086503887e-01,5.765524596301466881e-02,-3.669424181696159110e-02,1.000000000000000000e+00,0.000000000000000000e+00
8.644140200000000718e+00,2.751587600000000133e+00,1.408293800000000040e+00,1.000000000000000000e+00,1.707297297297297456e-01,3.609214210526313221e-02,9.978663396801600305e-01,9.980733905127008032e-02,-4.959569574658819618e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.483696899999999985e+00,4.421879299999999624e+00,1.728083100000000094e+00,1.000000000000000000e+00,1.869411764705882217e-01,3.555713999999998709e-02,9.988397714920308479e-01,1.422302210631674890e-01,-5.563749762216751993e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.819023100000000781e+00,8.981757799999999792e-01,2.359124200000000116e+00,1.000000000000000000e+00,2.768444444444444485e-01,-1.978736170212772733e-03,4.258676952433836371e-01,4.659549776634475289e-03,-6.432016451879058079e-03,1.000000000000000000e+00,0.000000000000000000e+00
1.616934199999999988e+00,1.966540600000000083e+00,2.278440199999999916e+00,3.000000000000000000e+00,9.384545454545455412e-01,2.205384076923075365e-01,9.998290053594938165e-01,6.723796782478694278e-02,-1.924695022654310250e-02,1.000000000000000000e+00,0.000000000000000000e+00
9.419499399999999412e+00,9.932336200000000392e-01,2.534088600000000024e+00,3.000000000000000000e+00,2.748913043478261042e-01,6.299999374999999679e-02,9.900041581081371334e-01,1.859872735789317930e-02,-2.962736052502562556e-02,1.000000000000000000e+00,0.000000000000000000e+00
5.746518100000000295e+00,4.446201799999999871e+00,1.210866599999999987e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.574208300000000005e+00,1.840224599999999988e+00,2.767460300000000206e+00,3.000000000000000000e+00,3.665454575757575717e-01,6.319999428571432265e-02,9.996271954302162754e-01,6.431269488251301070e-02,-2.753352424572195686e-02,1.000000000000000000e+00,0.000000000000000000e+00
2.365196300000000085e-01,2.194410400000000039e-01,3.108058599999999894e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.091920899999999861e+00,3.802961600000000164e+00,3.087938999999999989e+00,3.000000000000000000e+00,6.438333333333333686e-01,7.649997500000009498e-02,9.994819252420583666e-01,1.188426723530297408e-01,-3.446870141451179731e-02,1.000000000000000000e+00,0.000000000000000000e+00
4.181809900000000191e+00,3.683660699999999899e+00,4.602536699999999925e+00,1.000000000000000000e+00,7.242500000000000604e-01,5.100007222222206066e-02,9.994781014399506391e-01,1.118169404531580841e-01,-4.701038176972830579e-02,1.000000000000000000e+00,0.000000000000000000e+00
