GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH,EVENT_AREA
5.128204800000000230e-01,3.846153900000000014e-01,3.846153900000000014e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.384615400000000385e+00,2.820512799999999931e+00,2.820512799999999931e+00,1.000000000000000000e+00,3.622857142857142665e-01,4.738883888888899276e-02,7.707893455555556272e+01,9.289888900136197836e-02,-4.067385859390110908e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.729338169345985748e-02
7.692307800000000029e-01,5.128204800000000230e-01,5.128204800000000230e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.948718099999999787e+00,4.102564300000000053e+00,4.102564300000000053e+00,1.000000000000000000e+00,5.384999999999999787e-01,3.520002000000015813e-02,7.914709999999999468e+01,1.233996831715184622e-01,-6.140975035581559133e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.115501992784371219e-02
2.051282200000000167e+00,1.153846099999999986e+00,1.153846099999999986e+00,2.000000000000000000e+00,6.906111111111112866e-01,3.063684315789472201e-01,6.444615546842105402e+01,4.490617636382307487e-02,-1.647929824406364763e-02,2.000000000000000000e+00,2.316136859953724869e+00,1.812190736724257345e-01
7.179487199999999625e+00,3.717948699999999995e+00,3.717948699999999995e+00,1.000000000000000000e+00,4.723846153846154028e-01,3.792595185185179685e-02,7.875288322222222348e+01,1.150008818315775977e-01,-5.532365187263139222e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.255414269233554925e-02
2.564102699999999957e-01,2.564102699999999957e-01,2.564102699999999957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.615384599999999615e+00,2.435897399999999990e+00,2.435897399999999990e+00,3.000000000000000000e+00,3.284210526315789469e-01,5.397435897435912122e-02,7.598994769230769464e+01,8.297756854069858468e-02,-3.392174217051494023e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.044345274074391691e-02
4.358974500000000418e+00,2.307692299999999808e+00,2.307692299999999808e+00,3.000000000000000000e+00,3.190250000000000030e-01,5.670734634146342573e-02,7.556192409756097561e+01,7.965666821341668702e-02,-3.156550997828846961e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.171439782211178671e-02
3.333333300000000055e+00,1.794871799999999906e+00,1.794871799999999906e+00,3.000000000000000000e+00,2.935227272727272685e-01,7.397777333333332983e-02,7.274096292444444600e+01,6.645001094455954549e-02,-2.193720030872836971e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.917866068681397085e-02
6.923077100000000428e+00,3.589743599999999812e+00,3.589743599999999812e+00,1.000000000000000000e+00,4.535357142857142643e-01,3.896544137931010066e-02,7.858268993103446576e+01,1.119710053733935090e-01,-5.328514984615236039e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.308317562553269600e-02
9.230769199999999230e+00,4.743589899999999915e+00,4.743589899999999915e+00,1.000000000000000000e+00,7.314705882352940947e-01,3.138883888888889528e-02,7.928861111111110915e+01,1.353600655097334515e-01,-7.178920873843966377e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.919224309675437307e-02
7.435897399999999990e+00,3.846153699999999898e+00,3.846153699999999898e+00,1.000000000000000000e+00,4.926400000000000223e-01,3.696151538461533298e-02,7.891796076923075987e+01,1.179000366737488759e-01,-5.735225912635244505e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.205670688749590547e-02
6.410256399999999743e+00,3.333333300000000055e+00,3.333333300000000055e+00,1.000000000000000000e+00,4.193333333333333357e-01,4.132260967741944319e-02,7.815245625806450391e+01,1.057864981546669109e-01,-4.917657318953678330e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.427808252399276528e-02
8.205128699999999498e+00,4.230769200000000119e+00,4.230769200000000119e+00,1.000000000000000000e+00,5.650909090909089771e-01,3.443477391304338581e-02,7.934879547826086821e+01,1.262519973680711616e-01,-6.340323918775252199e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.073168219930734274e-02
6.666666499999999829e+00,3.461538599999999910e+00,3.461538599999999910e+00,1.000000000000000000e+00,4.359310344827586614e-01,4.006664666666633068e-02,7.837799509999999259e+01,1.087747209350938410e-01,-5.123015635168304271e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.364962982846341086e-02
1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.794871799999999906e+00,1.025641100000000083e+00,1.025641100000000083e+00,2.000000000000000000e+00,9.955833333333333757e-01,5.075384846153846441e-01,6.492264900000000694e+01,3.958590102964108792e-02,-1.468617871671343104e-02,4.000000000000000000e+00,2.232627946365549398e+00,3.207704184492176647e-01
3.846153699999999898e+00,2.051282200000000167e+00,2.051282200000000167e+00,3.000000000000000000e+00,3.036190476190476217e-01,6.395350697674420659e-02,7.447818563488372945e+01,7.299175436954546958e-02,-2.662423641464902596e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.492989347367836395e-02
9.487179799999999830e+00,4.871794699999999700e+00,4.871794699999999700e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.307692299999999808e+00,1.282051300000000005e+00,1.282051300000000005e+00,3.000000000000000000e+00,2.678085106382978031e-01,9.379162708333339815e-02,5.613836117500000000e+01,4.692346533178146095e-02,-1.760439734044004501e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.223671018640013708e-02
3.589743599999999812e+00,1.923076900000000089e+00,1.923076900000000089e+00,3.000000000000000000e+00,2.978372093023256006e-01,6.863634090909087604e-02,7.379170652272726727e+01,6.969063939556818799e-02,-2.401673337566189240e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.690008917324391624e-02
5.641025499999999582e+00,2.948717799999999833e+00,2.948717799999999833e+00,1.000000000000000000e+00,3.752647058823529447e-01,4.565715428571432560e-02,7.737367011428574415e+01,9.619238636062077408e-02,-4.283897298982448920e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.644524321277695600e-02
9.743589399999999401e+00,5.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.871794699999999700e+00,2.564102600000000010e+00,2.564102600000000010e+00,1.000000000000000000e+00,3.388157894736842368e-01,5.156409230769229413e-02,7.640234402564101401e+01,8.633656710980383564e-02,-3.621998541286100548e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.929498324420894487e-02
1.538461599999999985e+00,8.974358999999999531e-01,8.974358999999999531e-01,2.000000000000000000e+00,1.458250000000000046e+00,9.241110333333329985e-01,6.257509255555555683e+01,3.507370021237751073e-02,-1.308757067489479259e-02,7.000000000000000000e+00,1.999489740170341756e+00,5.918961581483345169e-01
8.461538300000000845e+00,4.358974500000000418e+00,4.358974500000000418e+00,1.000000000000000000e+00,5.950952380952381215e-01,3.363635454545450820e-02,7.939255268181820213e+01,1.289258299231214877e-01,-6.544203106932734715e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.033006495727335619e-02
8.717948899999999668e+00,4.487179300000000204e+00,4.487179300000000204e+00,1.000000000000000000e+00,6.300000000000001155e-01,3.300000000000006400e-02,7.950667947619048448e+01,1.317661557651023108e-01,-6.744594035397537268e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.997228842835204257e-02
2.564102600000000010e+00,1.410256399999999966e+00,1.410256399999999966e+00,3.000000000000000000e+00,2.887045454545453804e-01,9.168886666666664631e-02,6.409910605777777448e+01,5.672409724101633299e-02,-2.006190763254067297e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.772203739289612723e-02
5.128205300000000300e+00,2.692307700000000192e+00,2.692307700000000192e+00,1.000000000000000000e+00,3.501111111111111507e-01,4.932430540540539560e-02,7.674108243243243521e+01,8.966819115612166546e-02,-3.846652437205459740e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.823746488852483041e-02
