GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH,EVENT_AREA
8.205128699999999498e+00,8.205128699999999498e+00,8.205128699999999498e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.794871799999999906e+00,1.794871799999999906e+00,1.794871799999999906e+00,2.000000000000000000e+00,1.022333333333333316e+00,3.126923307692307530e-01,8.237867884615386060e+01,6.281574703866341092e-02,-1.613677753222483510e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.928183317589090562e-01
7.948718099999999787e+00,7.948718099999999787e+00,7.948718099999999787e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.538461599999999985e+00,1.538461599999999985e+00,1.538461599999999985e+00,2.000000000000000000e+00,1.126600000000000046e+00,4.135453909090910929e-01,8.164653390909091968e+01,5.495995148054788615e-02,-1.361283150847299520e-02,1.000000000000000000e+00,0.000000000000000000e+00,2.584040471386000459e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.410256399999999743e+00,6.410256399999999743e+00,6.410256399999999743e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.641025499999999582e+00,5.641025499999999582e+00,5.641025499999999582e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.692307500000000076e+00,7.692307500000000076e+00,7.692307500000000076e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.230769199999999230e+00,9.230769199999999230e+00,9.230769199999999230e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.076923100000000133e+00,3.076923100000000133e+00,3.076923100000000133e+00,3.000000000000000000e+00,6.912777777777778798e-01,9.826306842105259065e-02,8.413996036842105752e+01,9.941551006272365820e-02,-2.652729027526305738e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.718384214846286562e-02
3.846153699999999898e+00,3.846153699999999898e+00,3.846153699999999898e+00,3.000000000000000000e+00,7.049411764705881822e-01,6.388893888888895478e-02,8.464330138888888655e+01,1.178339328200558450e-01,-4.219235839482635142e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.950579671188563652e-02
6.923077100000000428e+00,6.923077100000000428e+00,6.923077100000000428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.717948899999999668e+00,8.717948899999999668e+00,8.717948899999999668e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.871794699999999700e+00,4.871794699999999700e+00,4.871794699999999700e+00,3.000000000000000000e+00,9.449166666666668490e-01,4.923079999999985940e-02,8.445670376923077072e+01,1.379686897082984809e-01,-5.912676342476642227e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.157611545889528470e-02
