GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH,EVENT_AREA
2.564102699999999957e-01,2.564102699999999957e-01,2.564102699999999957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.410256600000000526e-01,6.410256600000000526e-01,1.025641100000000083e+00,2.000000000000000000e+00,2.915666666666666629e+00,2.294249774999999936e+00,7.463256889999999544e+01,2.581049900270079855e-02,-6.370012242530975755e-03,4.000000000000000000e+00,2.919889096243945215e+00,1.433122283843770051e+00
1.410256399999999966e+00,1.410256399999999966e+00,2.564102600000000010e+00,2.000000000000000000e+00,8.219999999999999529e-01,2.048000600000000060e-01,7.961452653333331853e+01,5.025369674262022968e-02,-1.432800640808947444e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.224424062976723904e-01
3.205128199999999872e+00,3.205128199999999872e+00,6.153846299999999658e+00,3.000000000000000000e+00,9.413076923076926228e-01,5.171430000000015043e-02,7.988589785714286506e+01,9.357343107564340678e-02,-4.712294432523056464e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.241632203400178491e-02
1.666666600000000109e+00,1.666666600000000109e+00,3.076923100000000133e+00,2.000000000000000000e+00,8.851538461538461799e-01,1.949999999999999789e-01,8.050283178571429232e+01,5.740581199119450945e-02,-1.824795736628419610e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.130980588996118724e-01
3.076923100000000133e+00,3.076923100000000133e+00,5.897435699999999947e+00,3.000000000000000000e+00,8.674999999999999378e-01,5.453323999999994814e-02,8.030908366666666609e+01,9.221400539074692260e-02,-4.412771951618520844e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.394679048463211668e-02
2.307692299999999808e+00,2.307692299999999808e+00,4.358974500000000418e+00,3.000000000000000000e+00,6.708947368421052104e-01,7.660001500000017394e-02,8.046797680000000241e+01,7.530254354284662832e-02,-2.808369535225983121e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.552369511425347764e-02
4.615384599999999615e+00,4.615384599999999615e+00,8.974358600000000408e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.923076900000000089e+00,1.923076900000000089e+00,3.589743599999999812e+00,3.000000000000000000e+00,6.409473684210527100e-01,1.018999350000001219e-01,7.994731570000000431e+01,6.538892360913335644e-02,-1.938076532764228949e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.802072070614413407e-02
2.820512799999999931e+00,2.820512799999999931e+00,5.384615400000000385e+00,3.000000000000000000e+00,7.770000000000000240e-01,6.041179411764707047e-02,8.062541094117646878e+01,8.685573778667170231e-02,-3.876607880248697513e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.706902991370156220e-02
8.974358999999999531e-01,8.974358999999999531e-01,1.538461599999999985e+00,2.000000000000000000e+00,1.125299999999999967e+00,4.959999909090910819e-01,7.761229718181817816e+01,3.418691267718971388e-02,-8.357265036410432835e-03,1.000000000000000000e+00,0.000000000000000000e+00,3.087757956999601094e-01
3.333333300000000055e+00,3.333333300000000055e+00,6.410256399999999743e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.846153900000000014e-01,3.846153900000000014e-01,5.128204800000000230e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.025641100000000083e+00,1.025641100000000083e+00,1.794871799999999906e+00,2.000000000000000000e+00,1.000833333333333242e+00,3.760770307692306580e-01,7.853002315384615883e+01,3.829986307137157181e-02,-9.231475052471720816e-03,1.000000000000000000e+00,0.000000000000000000e+00,2.299112548055224359e-01
2.179487200000000069e+00,2.179487200000000069e+00,4.102564300000000053e+00,3.000000000000000000e+00,6.547894736842104768e-01,8.285003500000001631e-02,8.034056275000000369e+01,7.205793324661399768e-02,-2.530453790010334103e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.866142092886639736e-02
2.564102600000000010e+00,2.564102600000000010e+00,4.871794699999999700e+00,3.000000000000000000e+00,7.153529411764705248e-01,6.716671111111111037e-02,8.063970288888887694e+01,8.150169886588873314e-02,-3.345318605984754640e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.066802265921066334e-02
3.717948699999999995e+00,3.717948699999999995e+00,7.179487199999999625e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.589743599999999812e+00,3.589743599999999812e+00,6.923077100000000428e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.282051399999999952e-01,1.282051399999999952e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.435897399999999990e+00,2.435897399999999990e+00,4.615384599999999615e+00,3.000000000000000000e+00,6.911666666666668180e-01,7.152618947368417912e-02,8.058945705263158743e+01,7.843355485363741331e-02,-3.079480838604169504e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.291584367247328752e-02
7.692307800000000029e-01,7.692307800000000029e-01,1.282051300000000005e+00,2.000000000000000000e+00,1.346999999999999975e+00,7.175554111111109856e-01,7.640184977777776965e+01,3.004800742862533125e-02,-7.406055368241354873e-03,1.000000000000000000e+00,0.000000000000000000e+00,4.554517435701534445e-01
1.538461599999999985e+00,1.538461599999999985e+00,2.820512799999999931e+00,2.000000000000000000e+00,8.304999999999999050e-01,1.862665799999999872e-01,7.993583906666667360e+01,5.383506544750236295e-02,-1.697632744397610874e-02,1.000000000000000000e+00,0.000000000000000000e+00,1.117508838444399299e-01
4.487179300000000204e+00,4.487179300000000204e+00,8.717948899999999668e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
