GK,GCAL,GSK,TYPE,EVENT_SEPARATION,EVENT_DURATION,EVENT_AMPLITUDE,EVENT_DVDT_MAX,EVENT_DVDT_MIN,EVENT_BURSTPEAKS,EVENT_LINELENGTH,EVENT_AREA
6.868686699999999590e+00,3.484848500000000016e+00,3.484848500000000016e+00,1.000000000000000000e+00,4.344137931034482425e-01,3.926666999999996188e-02,7.817675743333333571e+01,1.093930440541706212e-01,-5.229084237711693894e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.318100342420626944e-02
3.131313099999999849e+00,1.616161600000000087e+00,1.616161600000000087e+00,3.000000000000000000e+00,2.789111111111111097e-01,7.760868478260901648e-02,7.003460929130436341e+01,6.182650039906488482e-02,-2.179621193154515288e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.089003610928101246e-02
9.393938999999999595e+00,4.747474699999999714e+00,4.747474699999999714e+00,1.000000000000000000e+00,7.323749999999999982e-01,3.111764705882347215e-02,7.912021582352942062e+01,1.355756606354086014e-01,-7.236170988614096244e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.899544965708847497e-02
1.717171699999999968e+00,9.090909400000000140e-01,9.090909400000000140e-01,2.000000000000000000e+00,1.115499999999999936e+00,6.385454090909092884e-01,5.764484648181817761e+01,3.593349094759273193e-02,-1.452739165738972486e-02,5.000000000000000000e+00,2.549534948060561579e+00,4.095883893544529086e-01
9.090908999999999907e+00,4.595959699999999870e+00,4.595959699999999870e+00,1.000000000000000000e+00,6.628333333333333854e-01,3.194748421052611559e-02,7.931708257894736391e+01,1.330687793273442054e-01,-6.973574314470448732e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.940446852083515042e-02
2.727272699999999883e+00,1.414141400000000104e+00,1.414141400000000104e+00,3.000000000000000000e+00,2.740869565217392001e-01,8.585108510638311818e-02,6.535114037446807345e+01,5.664710124001902380e-02,-2.083548299315509528e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.493933708353747142e-02
7.777777699999999683e+00,3.939394000000000062e+00,3.939394000000000062e+00,1.000000000000000000e+00,5.043750000000000178e-01,3.584003600000006118e-02,7.886438384000000212e+01,1.199373236692092004e-01,-5.942244792525528535e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.141493445289592568e-02
7.676767800000000364e+00,3.888888800000000145e+00,3.888888800000000145e+00,1.000000000000000000e+00,4.956400000000000250e-01,3.600004230769238839e-02,7.858224769230768914e+01,1.188518751160007186e-01,-5.864502543570449672e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.157534111924773457e-02
4.343434300000000192e+00,2.222222299999999873e+00,2.222222299999999873e+00,3.000000000000000000e+00,3.062439024390243847e-01,5.721426904761905269e-02,7.488242635238096057e+01,7.738311988204425729e-02,-3.105454807399628606e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.182189883559716909e-02
2.929292900000000088e+00,1.515151499999999984e+00,1.515151499999999984e+00,3.000000000000000000e+00,2.765869565217390913e-01,8.168090638297886841e-02,6.803980191276596656e+01,5.924647400052952817e-02,-2.129618999444057859e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.286767931688457295e-02
9.292929600000000789e+00,4.696969499999999798e+00,4.696969499999999798e+00,1.000000000000000000e+00,7.049999999999999600e-01,3.166675000000000045e-02,7.935259583333333921e+01,1.363366032806897499e-01,-7.127493939159466885e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.920460240900163928e-02
4.545454499999999953e+00,2.323232400000000197e+00,2.323232400000000197e+00,3.000000000000000000e+00,3.132749999999999702e-01,5.487802926829269540e-02,7.525713657073171703e+01,8.001433834327253969e-02,-3.289801334447851888e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.076572965907060225e-02
1.414141400000000104e+00,7.575757499999999922e-01,7.575757499999999922e-01,2.000000000000000000e+00,2.476333333333333275e+00,1.987000150000000076e+00,5.278584349999999858e+01,3.016562732105840250e-02,-1.236224950136809164e-02,1.400000000000000000e+01,3.691945820170345005e+00,1.295406140377580950e+00
6.666666499999999829e+00,3.383838400000000135e+00,3.383838400000000135e+00,1.000000000000000000e+00,4.209999999999998743e-01,4.046664666666670990e-02,7.798965393333332941e+01,1.055481700023123970e-01,-5.063557089944977635e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.376301503255040526e-02
4.040403799999999990e+00,2.070707099999999912e+00,2.070707099999999912e+00,3.000000000000000000e+00,2.969302325581395507e-01,6.115904772727277089e-02,7.418208922045455722e+01,7.345804816672436843e-02,-2.821207537290482126e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.359605520123443850e-02
9.494949300000000036e+00,4.797979800000000239e+00,4.797979800000000239e+00,1.000000000000000000e+00,7.695625000000000382e-01,3.070586470588257746e-02,7.880822317647059094e+01,1.360316041437776846e-01,-7.341520037095351781e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.883765877854240434e-02
6.565656699999999901e+00,3.333333300000000055e+00,3.333333300000000055e+00,1.000000000000000000e+00,4.145000000000000351e-01,4.061286129032253001e-02,7.787827612903224406e+01,1.056828354646262708e-01,-4.988524346677920135e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.387320803374724798e-02
